Meeting,Delegation,Number,Delegation_ISO,Delegation_wb,Host_ISO,Host_country,Host_wb,Origin,Dest,layover,emissions,emissions_sens_1,emissions_sens_2,emissions_sens_3
COP 1,Qatar,1,QAT,Middle East & North Africa,DEU,Germany,Europe & Central Asia,DOH,SXF,BUD,2.6075191796771713,1.3706338675628307,2.321981565952256,1.6561714812877464
COP 1,Rwanda,2,RWA,Sub-Saharan Africa,DEU,Germany,Europe & Central Asia,KGL,SXF,BRU,4.112854911471882,2.161908636366547,3.6624748006863217,2.6122887471521086
COP 1,Sao Tome and Principe,1,STP,Sub-Saharan Africa,DEU,Germany,Europe & Central Asia,TMS,SXF,LIS,4.033316595332645,2.120099582489192,3.5916463652517416,2.5617698125700956
COP 1,Sierra Leone,1,SLE,Sub-Saharan Africa,DEU,Germany,Europe & Central Asia,FNA,SXF,LGW,3.421930891496305,1.7987267011876729,3.047210740363841,2.173446852320137
COP 1,Slovenia,4,SVN,Europe & Central Asia,DEU,Germany,Europe & Central Asia,LJU,SXF,CPH,0.5916827815386827,0.31100329747128574,0.5268975129019632,0.37578856610800515
COP 1,South Africa,7,ZAF,Sub-Saharan Africa,DEU,Germany,Europe & Central Asia,JNB,SXF,CAI,5.364522322826048,2.819843488120587,4.777077783674686,3.4072880272719486
COP 1,Eswatini,1,SWZ,Sub-Saharan Africa,DEU,Germany,Europe & Central Asia,MTS,SXF,JNB;CAI,5.545407951828381,2.9149254231638024,4.938155446827714,3.52217792816447
COP 1,Syrian Arab Republic,3,SYR,Middle East & North Africa,DEU,Germany,Europe & Central Asia,BEY,SXF,NA,1.5881185485126603,0.8347892837228028,1.4142108801860465,1.0086969520494167
COP 1,North Macedonia,2,MKD,Europe & Central Asia,DEU,Germany,Europe & Central Asia,SKP,SXF,NA,0.5465021927496481,0.28725524778401373,0.4866638934572975,0.3470935470763643
COP 1,Togo,7,TGO,Sub-Saharan Africa,DEU,Germany,Europe & Central Asia,LFW,SXF,BRU,3.303608727465464,1.736531045421078,2.9418455005356887,2.098294272350853
COP 1,Turkey,1,TUR,Europe & Central Asia,DEU,Germany,Europe & Central Asia,ESB,SXF,SAW,1.2159072939986129,0.6391376638608299,1.0827587940968528,0.7722861637625901
COP 1,Ukraine,5,UKR,Europe & Central Asia,DEU,Germany,Europe & Central Asia,KBP,SXF,MSQ,0.5929629617836263,0.3116761922891807,0.528037522055809,0.376601632016998
COP 1,United Arab Emirates,7,ARE,Middle East & North Africa,DEU,Germany,Europe & Central Asia,AUH,SXF,BEY,2.8377019518739437,1.49162868354016,2.5269580654566104,1.8023725699574935
COP 1,United Republic of Tanzania,3,TZA,Sub-Saharan Africa,DEU,Germany,Europe & Central Asia,DAR,SXF,CAI,4.1509204869254015,2.1819176807147156,3.6963719874028462,2.6364661802372718
COP 1,Yemen,4,YEM,Middle East & North Africa,DEU,Germany,Europe & Central Asia,SAH,SXF,BEY,2.891264627085609,1.5197837273283579,2.5746553347361303,1.8363930196778369
COP 1,Democratic Republic of The Congo,5,COD,Sub-Saharan Africa,DEU,Germany,Europe & Central Asia,FIH,SXF,BRU,4.038961378325128,2.1230667440751323,3.596673013628675,2.5653551087715853
COP 2,Albania,2,ALB,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,TIA,GVA,VCE,0.5171992327459828,0.27185287767767097,0.46056940967589377,0.32848270074775987
COP 2,Algeria,4,DZA,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,ALG,GVA,NA,0.4546211755973215,0.23896028264225533,0.4048432271628222,0.2887382310767546
COP 2,Germany,25,DEU,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,SXF,GVA,NA,0.36260980927207886,0.1905968027086787,0.3229064840495493,0.23030012793120827
COP 2,Antigua and Barbuda,1,ATG,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,ANU,GVA,LGW,4.272773100180161,2.245969105486474,3.8048810729527713,2.7138611327138644
COP 2,Saudi Arabia,12,SAU,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,JED,GVA,NA,2.371731885568266,1.2466930531038258,2.1120142703427844,1.5064106683293066
COP 2,Argentina,7,ARG,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,EZE,GVA,MAD,6.512953594054397,3.4235126028799625,5.799749548599342,4.1367166483350175
COP 2,Armenia,1,ARM,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,EVN,GVA,VIE,1.8734270680019665,0.9847607671788395,1.668276556107678,1.1899112790731279
COP 2,Australia,24,AUS,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,SYD,GVA,DXB,9.957529644808833,5.234142657437941,8.867125679409876,6.324546622836897
COP 2,Austria,13,AUT,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,VIE,GVA,NA,0.34122002840020194,0.17935379785725725,0.3038587397268203,0.21671508653063887
COP 2,Bahrain,1,BHR,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,BAH,GVA,IST,2.6423000311738156,1.3889163075830326,2.352953723953153,1.6782626148036957
COP 2,Bangladesh,3,BGD,South Asia,CHE,Switzerland,Europe & Central Asia,DAC,GVA,IST,4.611078192557865,2.423798062909238,4.106139907131724,2.92873634833538
COP 2,Barbados,1,BRB,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,BGI,GVA,LGW,4.387075859162008,2.3060519742290873,3.906667054571587,2.7864607788195075
COP 2,Belgium,7,BEL,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,BRU,GVA,NA,0.22225233639260825,0.11682139762297553,0.19791720654331701,0.14115652747226676
COP 2,Belize,2,BLZ,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,BZE,GVA,EWR,5.361699063147487,2.818359450970441,4.774563686374614,3.4054948277433144
COP 2,Benin,3,BEN,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,COO,GVA,CDG,3.023570938820072,1.5893301042712238,2.6924733815988158,1.9204276614924805
COP 2,Bhutan,2,BTN,South Asia,CHE,Switzerland,Europe & Central Asia,PBH,GVA,KTM;IST,4.461482317406744,2.3451634839086672,3.972925598623203,2.833720202692208
COP 2,Bolivia,6,BOL,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,LPB,GVA,VVI;MAD,6.1509743956349405,3.2332394295994575,5.477409052491384,3.906804772743013
COP 2,Botswana,4,BWA,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,GBE,GVA,JNB;ZRH,5.249035813022188,2.759138384657688,4.674237678424176,3.3339365192557007
COP 2,Brazil,9,BRA,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,GRU,GVA,CMN,5.507786236046861,2.8951496921901345,4.90465351472112,3.4982824135158754
COP 2,Bulgaria,3,BGR,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,SOF,GVA,BEG,0.6093751796636272,0.3203028652949824,0.5426527129181988,0.38702533204041073
COP 2,Burkina Faso,4,BFA,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,OUA,GVA,ALG,2.2514940347743613,1.1834904229005478,2.00494312193124,1.4300413357436692
COP 2,Cambodia,2,KHM,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,PNH,GVA,BKK;VIE,5.736139981421351,3.015183086243192,5.108001275845304,3.6433217918192393
COP 2,Cameroon,5,CMR,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,DLA,GVA,CDG,3.203975993806784,1.6841594271661509,2.853123096219749,2.035012324753186
COP 2,Canada,20,CAN,North America,CHE,Switzerland,Europe & Central Asia,YYZ,GVA,YUL,3.7640221040823243,1.978545820226362,3.3518410938776104,2.390726830431076
COP 2,Cabo Verde,1,CPV,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,SID,GVA,LIS,2.518370393258049,1.323773101639988,2.2425950593042603,1.5995484355937766
COP 2,Chile,3,CHL,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,SCL,GVA,MAD,6.884591728964633,3.618862964310062,6.130691274816398,4.372763418458296
COP 2,China,15,CHN,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,PEK,GVA,NA,4.8136156288839596,2.530261199150585,4.286498386267683,3.057378441766861
COP 2,Colombia,9,COL,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,BOG,GVA,MAD,5.30729169601072,2.78976039765425,4.726114223556392,3.370937870108578
COP 2,European Union,18,NA,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,BRU,GVA,NA,0.22225233639260825,0.11682139762297553,0.19791720654331701,0.14115652747226676
COP 2,Comoros,14,COM,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,HAH,GVA,NBO;ZRH,4.4895451368566865,2.3599146125128887,3.9979153858352308,2.8515443635343445
COP 2,Costa Rica,1,CRI,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,SJO,GVA,MAD,5.582438043107923,2.9343901686668317,4.971130540551577,3.5456976712231776
COP 2,Côte d'Ivoire,6,CIV,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,ABJ,GVA,ALG,2.7343810981322885,1.437318417112378,2.4349514103813927,1.7367481048632742
COP 2,Croatia,5,HRV,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,ZAG,GVA,ZRH,0.3489864942797242,0.18343604695017215,0.3107748300435211,0.22164771118637533
COP 2,Cuba,5,CUB,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,HAV,GVA,ORY,4.773486723449506,2.509167572194599,4.250763815489885,3.031890480154221
COP 2,Denmark,13,DNK,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,CPH,GVA,NA,0.4754373953083782,0.2499018093741806,0.42338021139828375,0.3019589932842751
COP 2,Djibouti,1,DJI,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,JIB,GVA,JED,3.0787456572372442,1.6183325132602848,2.741606166534703,1.955472003962826
COP 2,Egypt,5,EGY,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,CAI,GVA,NA,1.6579344720572535,0.8714877939585911,1.47638157819815,1.0530406878176946
COP 2,El Salvador,6,SLV,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,SAL,GVA,JFK,5.618241117357087,2.953209936709668,5.003012982321869,3.5684380717448847
COP 2,United Arab Emirates,8,ARE,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,AUH,GVA,NA,2.891772159067151,1.520050509842632,2.5751072891894116,1.8367153797203715
COP 2,Ecuador,2,ECU,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,UIO,GVA,MAD,5.7216898886279175,3.007587442565297,5.095133547257089,3.634143783936126
COP 2,Eritrea,2,ERI,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,ASM,GVA,CAI,2.7253697156676444,1.4325816136035607,2.4269268235903416,1.7310245056808635
COP 2,Spain,8,ESP,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,MAD,GVA,NA,0.4218430108517645,0.2217312578353896,0.3756540500888977,0.26792021859825643
COP 2,Estonia,2,EST,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,TLL,GVA,FRA,0.8054374290855308,0.4233580968859381,0.7172474701388155,0.5115480558326535
COP 2,United States of America,28,USA,North America,CHE,Switzerland,Europe & Central Asia,IAD,GVA,NA,3.854448295531082,2.0260780498952276,3.4323651227168845,2.4481612227094254
COP 2,Ethiopia,2,ETH,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,ADD,GVA,FCO,3.0386357346948603,1.5972488645989855,2.7058884999184527,1.9299960993753935
COP 2,Russian Federation,15,RUS,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,SVO,GVA,NA,1.4152048346042825,0.7438977595890341,1.2602321638165261,0.8988704303767904
COP 2,Fiji,1,FJI,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,NAN,GVA,ICN;PRG,10.042884304582765,5.279009053187689,8.943133537034816,6.378759820735641
COP 2,Finland,12,FIN,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,HEL,GVA,NA,0.8314683620465871,0.43704060758210783,0.7404281917410742,0.5280807778876206
COP 2,France,14,FRA,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,CDG,GVA,NA,0.1703102452532527,0.08951933285799385,0.15166242359174606,0.10816715451950049
COP 2,Gambia,3,GMB,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,BJL,GVA,BCN,2.4873310519219647,1.307457374111055,2.214954695634678,1.5798337303983412
COP 2,Georgia,2,GEO,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,TBS,GVA,VIE,1.848763143967205,0.97179625675356,1.6463134666703634,1.1742459340504015
COP 2,Ghana,5,GHA,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,ACC,GVA,MAD,2.877338998953732,1.5124637667722098,2.5622546390601246,1.8275481266658173
COP 2,Greece,7,GRC,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,ATH,GVA,NA,0.7231427735637628,0.38010196365019316,0.6439635236180418,0.4592812135959141
COP 2,Guatemala,14,GTM,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,GUA,GVA,JFK,5.58942839009286,2.938064621533083,4.977355406303339,3.550137605322605
COP 2,Guinea-Bissau,2,GNB,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,OXB,GVA,CMN,2.5638541515959954,1.3476814893856732,2.2830980973007113,1.6284375436809573
COP 2,Guinea,4,GIN,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,CKY,GVA,CMN,2.6763933995705402,1.4068373743763487,2.383313682014215,1.699917091932674
COP 2,Guyana,1,GUY,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,GEO,GVA,JFK,6.0457774386883285,3.177942995701922,5.383731737774741,3.8399886966155106
COP 2,Honduras,4,HND,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,SAP,GVA,JFK,5.469341014584565,2.8749410881680157,4.870418255310505,3.4738638474420758
COP 2,Hungary,4,HUN,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,BUD,GVA,NA,0.42102524158971605,0.22130141781806417,0.3749258210382221,0.26740083836955814
COP 2,Marshall Islands,2,MHL,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,MAJ,GVA,HNL;EWR,10.487668146471,5.512808214546955,9.339211115196969,6.661265245820985
COP 2,Solomon Islands,1,SLB,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,HIR,GVA,BNE;DXB,11.167055884650525,5.869926141200541,9.944202179685385,7.09277984616568
COP 2,India,9,IND,South Asia,CHE,Switzerland,Europe & Central Asia,DEL,GVA,VIE,3.735065148061691,1.9633246916790654,3.326055082940454,2.3723347568003024
COP 2,Indonesia,23,IDN,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,CGK,GVA,DXB,6.730887009937958,3.5380685850609437,5.993818063312736,4.275137531686166
COP 2,Ireland,15,IRL,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,DUB,GVA,NA,0.49759649045541515,0.26154918508754316,0.44311303527862245,0.3160326402643359
COP 2,Iceland,7,ISL,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,KEF,GVA,LTN,1.5530389177489121,0.8163497913650343,1.3829726608821642,0.9864160482317823
COP 2,Italy,14,ITA,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,FCO,GVA,NA,0.29034539416085675,0.15261281518925388,0.2585545343538006,0.18440367499631002
COP 2,Jamaica,2,JAM,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,KIN,GVA,LGW,4.84378772959804,2.546121064503274,4.313366476907317,3.0765423171939976
COP 2,Japan,31,JPN,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,NRT,GVA,HEL,5.764374491737065,3.030024463585452,5.133143952834124,3.661255002488393
COP 2,Jordan,3,JOR,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,AMM,GVA,NA,1.7718305140989035,0.9313568732813261,1.5778053806065284,1.125382006773701
COP 2,Kenya,9,KEN,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,NBO,GVA,ZRH,3.7063675142333565,1.948239874987937,3.3004999969970052,2.3541073922242877
COP 2,Kiribati,4,KIR,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,TRW,GVA,MAJ;HNL;EWR,10.878163740260346,5.718070937119911,9.686945305392534,6.9092893719877235
COP 2,Kuwait,12,KWT,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,KWI,GVA,IST,2.397527227060949,1.2602522893889443,2.134984880837343,1.5227946356125504
COP 2,Lesotho,4,LSO,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,MSU,GVA,JNB;ZRH,5.297726219758188,2.784732336571028,4.717596219278209,3.3648623370510062
COP 2,Latvia,2,LVA,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,RIX,GVA,ZRH,0.7145988068953373,0.37561104065856077,0.6363550635979552,0.4538547839559427
COP 2,Lebanon,2,LBN,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,BEY,GVA,NA,1.6633869798257501,0.8743538867064021,1.4812370065398999,1.0565038599922525
COP 2,Liechtenstein,3,LIE,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,VIE,GVA,NA,0.34122002840020194,0.17935379785725725,0.3038587397268203,0.21671508653063887
COP 2,Lithuania,3,LTU,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,VNO,GVA,PRG,0.6857535300530474,0.36044924029131825,0.6106681497627291,0.43553462058163656
COP 2,Luxembourg,3,LUX,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,LUX,GVA,NA,0.15725572752193434,0.0826575511938743,0.14003728738805457,0.09987599132775407
COP 2,Malaysia,4,MYS,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,KUL,GVA,IST,6.034460869542061,3.1719944784072522,5.373654394853445,3.832800953095867
COP 2,Malawi,3,MWI,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,LLW,GVA,NBO;ZRH,4.5452968983886235,2.3892203423144314,4.047562024508297,2.8869552161947576
COP 2,Maldives,3,MDV,South Asia,CHE,Switzerland,Europe & Central Asia,MLE,GVA,DOH,4.665629830543613,2.4524729517219637,4.154717842351777,2.9633849399137984
COP 2,Mali,3,MLI,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,BKO,GVA,ALG,2.346062206814876,1.2331998710236816,2.0891555618301725,1.4901065160083855
COP 2,Malta,3,MLT,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,MLA,GVA,NA,0.5635012611210077,0.2961903841144717,0.5018016786455491,0.3578899665899302
COP 2,Morocco,7,MAR,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,CMN,GVA,NA,0.7698612448662812,0.40465836292569063,0.6855666378270858,0.48895296996488585
COP 2,Mauritius,6,MUS,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,MRU,GVA,FCO,5.308700884049218,2.790501132704785,4.727369097796188,3.3718329189578142
COP 2,Mauritania,3,MRT,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,NKC,GVA,CMN,2.180031281749269,1.1459262621730333,1.9413059312751746,1.3846516126471278
COP 2,Mexico,10,MEX,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,MEX,GVA,JFK,5.615602865296639,2.951823148204562,5.000663633293704,3.566762380207497
COP 2,Micronesia (Federated States of),5,FSM,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,PNI,GVA,TKK;GUM;ICN;PRG,8.176599421714045,4.298002552097602,7.281217057719388,5.193384916092258
COP 2,Monaco,2,MCO,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,NCE,GVA,NA,0.12521381151891373,0.06581551717638467,0.11150374479162965,0.07952558390366875
COP 2,Mongolia,2,MNG,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,ULN,GVA,SVO,4.136073844980518,2.1741135922816035,3.683151133964451,2.62703630329767
COP 2,Myanmar,5,MMR,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,RGN,GVA,DOH,5.4746785510477824,2.8777467466279245,4.875171302333815,3.4772539953418917
COP 2,Namibia,2,NAM,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,WDH,GVA,FRA,5.030960637325697,2.6445078868980003,4.480042927372817,3.1954255968508805
COP 2,Nepal,4,NPL,South Asia,CHE,Switzerland,Europe & Central Asia,KTM,GVA,IST,4.2254423171948545,2.22108983531905,3.7627332696113687,2.6837988829025363
COP 2,Nicaragua,3,NIC,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,MGA,GVA,MIA;CDG,5.528088579216654,2.905821552000902,4.92273264025673,3.511177490960825
COP 2,Niger,2,NER,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,NIM,GVA,ALG,2.1550315634607538,1.1327852426043832,1.9190438188917411,1.368772987173396
COP 2,Nigeria,7,NGA,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,LOS,GVA,MAD,2.841473241130932,1.4936110493153731,2.530316377910398,1.8047679125359068
COP 2,Niue,2,NIU,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,IUE,GVA,AKL;PVG;ZRH,12.396016249639228,6.515925108830163,11.038584662096511,7.87335669637288
COP 2,Norway,12,NOR,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,OSL,GVA,NA,0.6588456058205764,0.34630576100560423,0.586706461510497,0.4184449053156836
COP 2,New Zealand,10,NZL,East Asia & Pacific,CHE,Switzerland,Europe & Central Asia,AKL,GVA,PVG;ZRH,10.935943905429054,5.74844289061151,9.73839822640845,6.945988569632115
COP 2,Oman,5,OMN,Middle East & North Africa,CHE,Switzerland,Europe & Central Asia,MCT,GVA,IST,3.089791378628205,1.6241386603245562,2.751442321011477,1.9624877179412845
COP 2,Uganda,3,UGA,Sub-Saharan Africa,CHE,Switzerland,Europe & Central Asia,EBB,GVA,CAI,3.622339906915104,1.9040710399901728,3.22567387232466,2.300737074580617
COP 2,Uzbekistan,1,UZB,Europe & Central Asia,CHE,Switzerland,Europe & Central Asia,TAS,GVA,KBP,2.9248518241503634,1.537438726828365,2.6045645499949113,1.857726000983817
COP 2,Pakistan,2,PAK,South Asia,CHE,Switzerland,Europe & Central Asia,ISB,GVA,IST,3.42632913115899,1.80103862137845,3.0511273487243815,2.176240403813058
COP 2,Panama,5,PAN,Latin America & Caribbean,CHE,Switzerland,Europe & Central Asia,ECP,GVA,BWI;JFK,4.5681561789632,2.4012362478494067,4.0679180888160085,2.9014743379965986
